<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;100925;000000;20053;20288;20010;20272;4509
ROSN;D;100928;000000;20329;20376;20052;20076;7022
ROSN;D;100929;000000;20064;20108;19743;19845;8327
ROSN;D;100930;000000;19875;20199;19713;20124;7550
ROSN;D;101001;000000;20080;20464;20012;20366;10713
ROSN;D;101002;000000;20367;21250;20362;21208;15975
ROSN;D;101005;000000;21076;21471;20888;21294;15867
ROSN;D;101006;000000;21297;21659;21138;21631;16247
ROSN;D;101007;000000;21601;21657;20987;21060;14458
ROSN;D;101008;000000;21070;21275;20706;20845;15292
ROSN;D;101009;000000;20862;20948;20624;20925;10636
ROSN;D;101012;000000;20920;21326;20920;21157;12914
ROSN;D;101013;000000;21186;21478;21040;21421;6773
ROSN;D;101014;000000;21401;21555;21187;21350;9662
ROSN;D;101015;000000;21448;21849;20979;21053;14115
ROSN;D;101016;000000;21053;21231;20717;20817;21895
ROSN;D;101019;000000;20825;21104;20722;21050;10520
ROSN;D;101020;000000;21028;21199;20560;20560;6581
ROSN;D;101021;000000;20648;21050;20648;21000;9893
ROSN;D;101022;000000;20991;21876;20955;21743;30528
ROSN;D;101023;000000;21789;21898;21515;21889;9444
ROSN;D;101026;000000;21912;22023;21569;21652;6858
ROSN;D;101027;000000;21650;21898;21450;21875;7121
ROSN;D;101028;000000;21796;21796;21336;21424;10068
ROSN;D;101029;000000;21488;21551;21362;21450;6260
ROSN;D;101030;000000;21407;21648;21283;21531;7008
ROSN;D;101102;000000;21686;21895;21611;21766;11020
ROSN;D;101103;000000;21800;21928;21651;21755;5452
ROSN;D;101104;000000;21789;21831;21602;21829;5504
ROSN;D;101109;000000;21978;22294;21961;22128;7881
ROSN;D;101110;000000;22086;22490;22017;22200;8560
ROSN;D;101111;000000;22190;22345;22065;22292;8416
ROSN;D;101112;000000;22279;22324;21751;21800;8789
ROSN;D;101113;000000;21750;21756;21401;21571;10621
ROSN;D;101114;000000;21602;21757;21504;21696;3228
ROSN;D;101116;000000;21697;21886;21540;21737;11954
ROSN;D;101117;000000;21717;21717;21037;21060;13580
ROSN;D;101118;000000;21109;21420;21100;21169;18441
ROSN;D;101119;000000;21181;21550;21181;21519;8147
ROSN;D;101120;000000;21500;21627;21283;21596;7431
ROSN;D;101123;000000;21600;21728;21200;21360;8014
ROSN;D;101124;000000;21360;21360;20946;20980;11784
ROSN;D;101125;000000;21077;21403;20916;21389;13870
ROSN;D;101126;000000;21352;21500;21252;21398;9515
ROSN;D;101127;000000;21362;21400;21012;21104;8636
ROSN;D;101130;000000;21169;21318;20903;21115;7641
ROSN;D;101201;000000;21111;21112;20700;20817;12528
ROSN;D;101202;000000;20889;21385;20889;21299;19844
ROSN;D;101203;000000;21319;21789;21299;21782;28127
ROSN;D;101204;000000;21760;22016;21640;21837;13800
ROSN;D;101207;000000;21837;21989;21597;21975;9499
ROSN;D;101208;000000;21989;22314;21802;21849;13971
ROSN;D;101209;000000;21802;22099;21650;21765;13002
ROSN;D;101210;000000;21873;22113;21611;21666;15218
ROSN;D;101211;000000;21750;22349;21570;22338;7976
ROSN;D;101214;000000;22350;22637;22320;22400;9382
ROSN;D;101215;000000;22363;22460;21947;22143;8158
