<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTS;D;210324;000000;144110;144110;139630;139780;816689
RTS;D;210325;000000;140080;142850;139340;140780;730577
RTS;D;210326;000000;140630;142120;139210;141170;699469
RTS;D;210327;000000;141300;144840;141300;144580;598482
RTS;D;210330;000000;144580;145440;143410;144830;554759
RTS;D;210331;000000;144890;145800;143130;143770;569249
RTS;D;210401;000000;143790;146250;143590;145210;469592
RTS;D;210402;000000;145220;146970;143390;144420;709440
RTS;D;210403;000000;144430;145300;144120;144600;234450
RTS;D;210406;000000;144600;145000;142400;143310;458828
RTS;D;210407;000000;143450;144320;139900;139960;646830
RTS;D;210408;000000;140150;141570;138040;141140;724382
RTS;D;210409;000000;141250;142450;140620;141560;532384
RTS;D;210410;000000;141560;141630;139130;139680;472589
RTS;D;210413;000000;139640;142120;137730;141390;666927
RTS;D;210414;000000;141400;144950;140760;144730;662669
